GKZ,Gemeindeverbandsname,Deutschlandatlas_VBGEM1223__pendel,Deutschlandatlas_VBGEM1222__preis_miet_best,Deutschlandatlas_VBGEM1222__reg_energie,Deutschlandatlas_VBGEM1219__oenv,Deutschlandatlas_VBGEM1219__p_ozmz_miv,Deutschlandatlas_VBGEM1219__p_ozmz_oev
09375204,Tegernheim,17.14,7.66,0.564469391304348,84.2,7.74,25.23
09375205,Thalmassing,21.36,6.53,1.74807910238429,84.9,12.48,21.32
09375208,Wenzenbach,16.62,7.31,1.42490564148214,81.9,10.7,30.8
09375209,Wiesent,23.11,6.11,1.63631498698401,75.3,12.57,39.86
09375213,Zeitlarn,13.99,7.16,0.854369308307265,94.5,5.47,16.16
09375451,Forstmühler Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09375452,Kreuther Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09375932,Kallmünz (VGem),22.17,5.72,7.64506232864193,68.7,11.2,32.54
09375933,Laaber (VGem),26.19,6.11,1.70864371967047,56.9,15.44,39.43
09375934,Pielenhofen-Wolfsegg (VGem),21.05,6.32,1.04736564150357,78.6,14.65,45.02
09375935,Donaustauf (VGem),19.68,6.76,1.12938028537767,73.2,12.17,29.65
09375936,Wörth a.d.Donau (VGem),22.2,6.26,2.37957283188324,55.1,15.22,46.11
09375937,Alteglofsheim (VGem),23.56,6.29,6.15661621190998,98.3,10.64,24.23
09375938,Sünching (VGem),27.42,5.56,3.15142434210526,85.1,16.78,30.45
09376116,Bodenwöhr,21.58,5.25,4.63067971210076,78.4,11.02,21.72
09376117,"Bruck i.d.OPf., Markt",,,,59.0,7.73,14.25
09376119,"Burglengenfeld, Stadt",,,,82.1,2.59,10.58
09376125,Fensterbach,21.02,5.03,4.4175584627964,0.0,12.5,31.49
09376141,"Maxhütte-Haidhof, Stadt",,,,81.3,2.38,12.14
09376147,"Neunburg vorm Wald, Stadt",,,,55.2,3.38,10.42
09376149,"Nittenau, Stadt",,,,56.0,3.35,10.62
09376150,"Wernberg-Köblitz, Markt",,,,53.6,2.45,12.65
09376151,"Oberviechtach, Stadt",,,,62.7,3.02,6.05
09376159,Schmidgaden,21.1,5.26,5.10461332462443,0.0,9.25,26.15
09376161,"Schwandorf, GKSt",18.27,6.09,1.90606418806269,82.2,4.9,8.95
09376170,"Teublitz, Stadt",,,,70.1,2.18,9.61
09376455,Wolferlohe,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09376939,Oberviechtach (VGem),23.93,3.98,4.58857126030624,25.7,7.31,17.38
09376941,Nabburg (VGem),21.35,5.27,4.6171008623922,69.0,3.38,12.92
09376942,Schwarzenfeld (VGem),19.52,5.47,2.10907005899705,69.1,7.41,22.69
09376943,Pfreimd (VGem),20.88,5.11,3.7041757818765,40.4,3.32,8.79
09376944,Schönsee (VGem),25.84,4.05,3.28478726569473,21.0,14.93,31.88
09376945,Neunburg vorm Wald (VGem),22.1,4.21,4.88954567307692,2.1,8.33,23.78
09376946,Wackersdorf (VGem),20.39,5.88,2.00841948470209,50.1,9.83,19.47
09377112,"Bärnau, Stadt",,,,71.9,12.14,25.21
09377116,"Erbendorf, Stadt",,,,74.7,2.52,5.15
09377118,Friedenfels,21.19,3.59,1.06443090760425,98.1,10.87,13.79
09377119,"Fuchsmühl, Markt",,,,86.7,5.97,10.1
09377127,Immenreuth,19.35,5.21,3.82085875127943,63.8,6.96,17.5
09377131,"Konnersreuth, Markt",,,,91.9,6.54,6.53
09377133,Kulmain,20.22,4.54,1.44055711775044,72.7,6.84,22.13
09377139,"Mähring, Markt",,,,3.9,12.94,28.45
09377142,"Bad Neualbenreuth, Markt",,,,98.3,12.53,22.02
09377146,"Plößberg, Markt",,,,69.0,11.81,35.01
09377154,"Tirschenreuth, Stadt",,,,93.8,2.29,7.06
09377157,"Waldershof, Stadt",,,,76.2,7.32,12.77
09377158,"Waldsassen, Stadt",,,,86.3,1.61,5.95
09377947,Mitterteich (VGem),17.63,4.43,2.56123904071389,83.5,4.08,5.26
09377948,Kemnath (VGem),20.7,5.37,2.91553979042764,89.6,3.4,9.97
09377949,Neusorg (VGem),19.99,4.29,2.00688639033395,83.1,12.97,21.78
09377950,Krummennaab (VGem),20.91,4.08,3.97258619329389,64.0,5.74,12.34
09377951,Wiesau (VGem),20.48,4.44,7.03468780290792,90.6,3.59,5.75
09461000,Bamberg,15.46,7.66,0.351485156689811,100.0,4.74,12.22
09462000,Bayreuth,12.19,7.11,0.413665745040668,99.4,4.88,11.08
09463000,Coburg,12.94,6.38,0.868163639405382,99.8,4.53,10.14
09464000,Hof,11.19,5.05,0.712217099622771,96.5,3.21,7.81
09471111,Altendorf,20.56,6.35,1.64336402066698,75.5,14.15,26.05
09471117,Bischberg,15.79,6.06,0.819582688826724,71.4,9.89,19.57
09471119,Breitengüßbach,19.58,6.04,5.42749225936729,68.7,11.42,26.12
09471123,"Buttenheim, Markt",,,,16.0,13.88,41.7
09471131,Frensdorf,19.29,5.6,1.9433144339804,57.9,10.61,20.63
09471137,Gundelsheim,16.44,6.55,0.589600272108844,76.3,10.19,26.69
09471140,"Hallstadt, Stadt",,,,99.8,8.05,23.73
09471142,"Heiligenstadt i.OFr., Markt",,,,33.8,12.51,29.05
09471145,"Hirschaid, Markt",,,,61.4,14.25,28.23
09471150,Kemmern,16.62,5.9,0.6913078125,30.4,11.33,29.72
09471155,Litzendorf,19.06,5.84,2.4862345659164,64.5,8.57,28.32
09471159,Memmelsdorf,16.7,5.81,0.499911974623315,68.8,8.29,18.27
09471165,Oberhaid,16.9,5.42,1.32393472750317,96.6,12.56,28.99
09471169,Pettstadt,16.94,5.54,2.41341918714556,91.0,10.73,18.41
09471172,Pommersfelden,23.86,5.69,1.66960443141088,53.6,8.92,32.12
09471174,"Rattelsdorf, Markt",,,,62.8,11.84,31.89
09471185,"Scheßlitz, Stadt",,,,39.6,3.08,15.04
09471191,Stegaurach,15.59,6.4,0.704849620893008,89.2,8.63,13.74
09471195,Strullendorf,18.86,6.03,1.36659030058095,47.9,12.19,29.7
09471207,Viereth-Trunstadt,18.82,5.62,3.53644383561644,80.3,13.06,26.89
09471208,Walsdorf,16.78,5.86,1.18597201210287,94.5,9.32,17.88
09471214,"Zapfendorf, Markt",,,,56.7,8.18,24.91
09471220,"Schlüsselfeld, Stadt",,,,25.5,13.62,43.03
09471452,Ebracher Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09471453,Eichwald,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09471454,Geisberger Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09471455,Hauptsmoor,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09471456,Koppenwinder Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09471457,Lindach,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09471459,Semberg,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09471460,Steinachsrangen,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09471461,Winkelhofer Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09471462,Zückshuter Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09471901,Baunach (VGem),20.65,5.45,1.04314829683698,63.5,12.64,47.82
09471903,Steinfeld (VGem),25.15,4.87,16.3859864481563,0.0,9.27,27.94
09471907,Ebrach (VGem),24.37,4.98,3.74570610328639,36.0,13.73,43.16
09471908,Burgebrach (VGem),18.98,5.68,1.71065130483065,33.7,3.27,13.1
09471945,Lisberg (VGem),20.77,5.33,1.90555126621371,84.4,9.47,20.67
09472111,Ahorntal,23.05,5.0,1.61142659917165,0.0,19.31,43.75
09472116,"Bad Berneck i.Fichtelgebirge, Stadt",,,,80.0,2.05,9.92
09472119,Bindlach,12.92,5.84,1.91843547066849,89.2,7.64,19.57
09472121,Bischofsgrün,23.71,5.05,0.488929806181247,80.7,8.63,29.78
09472131,Eckersdorf,14.53,5.69,3.70027670856245,71.3,11.23,19.38
09472138,Fichtelberg,21.6,4.31,0.709727722772277,82.9,15.65,41.08
09472138,Fichtelberg,21.6,4.31,0.709727722772277,-9999.0,-9999.0,-9999.0
09472138,Fichtelberg,21.6,-9999.0,-9999.0,82.9,15.65,41.08
09472138,Fichtelberg,21.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09472138,Fichtelberg,-9999.0,4.31,0.709727722772277,82.9,15.65,41.08
09472138,Fichtelberg,-9999.0,4.31,0.709727722772277,-9999.0,-9999.0,-9999.0
09472138,Fichtelberg,-9999.0,-9999.0,-9999.0,82.9,15.65,41.08
09472138,Fichtelberg,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09472139,"Gefrees, Stadt",,,,51.3,2.16,4.28
09472143,"Goldkronach, Stadt",,,,46.7,5.27,23.49
09472150,Heinersreuth,12.72,6.13,2.06766026472878,87.1,7.22,15.57
09472164,Mehlmeisel,19.72,5.29,0.918484162895928,81.9,16.82,35.19
09472175,"Pegnitz, Stadt",,,,71.2,4.99,11.7
09472179,"Pottenstein, Stadt",,,,31.3,12.26,31.15
09472190,Speichersdorf,20.3,5.13,8.77023105674482,71.1,10.14,23.56
09472197,"Waischenfeld, Stadt",,,,27.1,14.02,37.76
09472198,Warmensteinach,19.54,5.34,0.819660434782609,86.6,16.47,46.37
09472451,Bischofsgrüner Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09472454,Forst Neustädtlein a.Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09472456,Glashüttener Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09472459,Langweiler Wald,,,,-9999.0,-9999.0,-9999.0
09472460,Lindenhardter Forst-Nordwest,,,,-9999.0,-9999.0,-9999.0
09472461,Lindenhardter Forst-Südost,,,,-9999.0,-9999.0,-9999.0
09472463,Neubauer Forst-Nord,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09472464,Prüll,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09472468,Veldensteinerforst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09472469,Waidacher Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09472470,Warmensteinacher Forst-Nord,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09472912,Hollfeld (VGem),23.95,4.61,1.7180751826869,42.3,4.27,15.33
09472913,Mistelgau (VGem),16.67,5.24,1.38987302794146,73.7,14.49,24.64
09472914,Mistelbach (VGem),16.05,5.67,6.93030288553411,86.4,12.29,22.48
09472915,Weidenberg (VGem),17.76,5.1,1.54188178335816,45.7,12.52,29.88
09472916,Creußen (VGem),20.76,5.07,7.04904387961558,39.8,13.59,28.72
09472917,Betzenstein (VGem),27.12,4.86,3.09140999227401,26.1,14.17,35.68
09473112,Ahorn,12.93,5.37,1.0196582950978,91.4,9.21,17.5
09473120,Dörfles-Esbach,12.33,5.58,0.504087065368567,99.8,3.67,11.53
09473121,Ebersdorf b.Coburg,14.2,5.26,3.10121823737536,86.5,8.86,22.06
09473132,Großheirath,18.2,5.5,7.72714177693762,63.1,12.91,28.69
09473138,Itzgrund,22.06,4.94,6.17671795952783,35.8,11.06,38.86
09473141,Lautertal,17.57,5.93,4.11431261061947,78.7,7.08,22.36
09473144,Meeder,18.03,5.56,4.1777473886751,73.7,12.64,28.34
09473151,"Neustadt b.Coburg, GKSt",14.76,5.0,2.68154341476368,78.1,2.7,9.61
09473158,"Bad Rodach, Stadt",,,,64.4,14.15,43.93
09473159,"Rödental, Stadt",,,,76.5,2.73,13.03
09473165,"Seßlach, Stadt",,,,98.0,17.73,48.33
09473166,Sonnefeld,15.95,5.1,3.69588805641252,58.4,12.16,29.09
09473170,Untersiemau,14.91,5.25,3.6912393831554,48.8,10.23,21.99
09473174,Weidhausen b.Coburg,15.52,5.03,2.82216603654694,62.6,12.68,33.61
09473175,Weitramsdorf,15.62,5.79,0.999378551965745,92.2,11.39,23.23
09473452,Callenberger Forst-West,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09473453,Gellnhausen,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09473454,Köllnholz,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09473918,Grub a.Forst (VGem),13.96,5.56,3.41545928338762,94.9,8.87,21.03
09474123,"Eggolsheim, Markt",,,,90.5,10.95,25.0
09474124,"Egloffstein, Markt",,,,48.1,15.22,28.32
09474126,"Forchheim, GKSt",16.94,6.99,0.720639906587408,98.5,3.89,12.41
09474129,"Gößweinstein, Markt",,,,48.0,14.05,31.86
09474133,Hallerndorf,19.57,5.64,3.07604361223039,98.9,14.26,36.31
09474134,Hausen,16.88,6.39,1.32849144511714,87.5,5.64,18.45
09474135,Heroldsbach,16.67,7.2,0.630094423936274,99.4,8.08,24.12
09474140,"Igensdorf, Markt",,,,89.6,15.56,44.59
09474146,Langensendelbach,15.68,7.32,5.75857764175258,99.2,10.92,22.12
09474154,"Neunkirchen a.Brand, Markt",,,,93.2,16.26,33.0
09474156,Obertrubach,26.2,5.46,0.654017006802721,81.5,18.53,33.82
09474161,"Pretzfeld, Markt",,,,81.6,7.07,12.11
09474176,"Wiesenttal, Markt",,,,41.0,8.06,18.1
09474920,Ebermannstadt (VGem),21.57,5.94,3.24387720588235,81.8,4.18,7.27
09474922,Gosberg (VGem),18.92,5.59,1.86749039033089,87.9,9.26,19.81
09474923,Kirchehrenbach (VGem),20.49,5.71,0.78347514372675,84.2,9.24,19.36
09474925,Effeltrich (VGem),16.01,6.85,2.81267588062622,76.9,9.16,18.05
09474926,Dormitz (VGem),15.91,6.96,0.701842717258262,91.2,15.23,29.1
09474927,Gräfenberg (VGem),22.71,5.83,5.0582988030778,79.7,18.28,25.02
09475112,"Bad Steben, Markt",,,,62.1,9.0,23.2
09475120,Döhlau,13.63,4.71,6.34803383558023,90.1,6.75,16.95
09475128,Geroldsgrün,16.61,3.9,2.26513237518911,47.4,12.36,33.01
09475136,"Helmbrechts, Stadt",,,,61.9,2.39,12.88
09475141,Köditz,12.8,5.06,6.32845040650406,51.0,6.66,19.3
09475142,Konradsreuth,15.95,4.26,7.89757732919255,59.7,9.15,21.35
09475154,"Münchberg, Stadt",,,,71.4,2.91,10.01
09475156,"Naila, Stadt",,,,83.9,2.32,7.37
09475158,"Oberkotzau, Markt",,,,96.1,8.5,16.64
09475161,Regnitzlosau,16.95,4.31,14.7186310207689,0.0,7.92,19.31
09475162,"Rehau, Stadt",,,,60.1,2.65,8.8
09475168,"Schwarzenbach a.d.Saale, Stadt",,,,81.4,10.07,16.19
09475169,"Schwarzenbach a.Wald, Stadt",,,,51.1,9.44,35.98
09475171,"Selbitz, Stadt",,,,81.1,4.3,8.92
09475175,"Stammbach, Markt",,,,9.8,8.71,20.88
09475189,"Zell im Fichtelgebirge, Markt",,,,0.0,7.53,12.26
09475451,Forst Schwarzenbach a. Wald,,,,-9999.0,-9999.0,-9999.0
09475452,Gerlaser Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09475453,Geroldsgrüner Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09475454,Martinlamitzer Forst-Nord,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09475928,Lichtenberg (VGem),16.19,4.26,26.7270015120968,51.5,8.38,19.91
09475930,Feilitzsch (VGem),14.42,4.32,21.8550251005632,25.2,8.74,21.05
09475931,Schauenstein (VGem),15.35,4.11,4.28360654145078,36.3,6.68,18.32
09475932,Sparneck (VGem),18.92,3.9,1.56821659992719,72.4,7.17,19.41
09476145,"Kronach, Stadt",,,,68.2,3.79,11.87
09476146,"Küps, Markt",,,,43.0,7.4,18.81
09476152,"Ludwigsstadt, Stadt",,,,47.0,2.47,17.57
09476159,"Nordhalben, Markt",,,,0.0,16.65,36.46
09476164,"Pressig, Markt",,,,69.4,14.62,23.03
09476175,Steinbach a.Wald,15.53,4.68,2.73294051922445,20.8,9.92,26.93
09476177,"Steinwiesen, Markt",,,,47.8,14.83,24.49
09476178,Stockheim,16.52,4.6,0.717941891613435,63.1,9.85,23.84
09476179,"Tettau, Markt",,,,0.0,15.12,42.15
09476183,"Marktrodach, Markt",,,,60.5,7.95,14.62
09476184,"Wallenfels, Stadt",,,,46.0,15.92,25.67
09476185,Weißenbrunn,16.47,4.85,3.76911838340486,29.3,7.19,17.32
09476189,Wilhelmsthal,17.82,4.25,0.901274725274725,72.1,10.2,20.92
09476451,Birnbaum,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09476453,Langenbacher Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09476933,Teuschnitz (VGem),19.13,4.3,0.641077813504823,11.5,12.4,28.62
09476934,Mitwitz (VGem),17.26,4.84,1.17888635170604,33.3,11.22,34.7
09477121,Himmelkron,15.08,5.43,1.31548656457671,72.2,1.52,13.67
09477128,"Kulmbach, GKSt",14.16,5.8,2.22234266790611,63.1,2.89,17.29
09477136,"Mainleus, Markt",,,,41.1,7.21,23.73
09477139,"Marktschorgast, Markt",,,,77.1,6.7,24.31
09477142,Neudrossenfeld,17.48,5.45,2.49883841059603,61.7,10.24,28.67
09477143,Neuenmarkt,19.05,4.93,2.85578282999661,89.9,5.02,27.69
09477148,"Presseck, Markt",,,,0.0,14.74,33.54
09477157,"Thurnau, Markt",,,,36.8,12.39,30.66
09477163,"Wirsberg, Markt",,,,44.8,6.01,37.45
09477935,Stadtsteinach (VGem),17.59,4.87,7.17384060402685,71.8,11.76,30.35
09477936,Marktleugast (VGem),21.24,4.37,1.58566104255855,35.9,11.87,34.71
09477937,Untersteinach (VGem),18.15,4.9,7.61560037131585,62.9,9.24,25.98
09477938,Kasendorf (VGem),17.38,4.44,6.42534563106796,29.0,10.24,26.59
09477939,Trebgast (VGem),16.5,5.07,1.47749225387306,57.1,5.68,21.55
09478111,Altenkunstadt,14.85,5.29,1.64448165301033,52.6,1.8,8.44
09478116,"Burgkunstadt, Stadt",,,,68.5,2.25,11.29
09478120,"Ebensfeld, Markt",,,,59.6,7.35,27.35
09478145,Michelau i.OFr.,14.28,5.16,0.702670624097545,30.6,7.18,16.6
09478165,"Bad Staffelstein, Stadt",,,,74.9,4.22,12.76
09478176,"Weismain, Stadt",,,,42.4,3.73,8.29
09478451,Breitengüßbacher Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09478453,Neuensorger Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09478941,Redwitz a.d.Rodach (VGem),16.17,5.12,1.38858545135846,48.6,8.07,23.42
09478946,Hochstadt-Marktzeuln (VGem),17.27,4.83,8.13668581185967,37.1,7.47,23.07
09479112,"Arzberg, Stadt",,,,91.4,10.92,28.19
09479129,"Kirchenlamitz, Stadt",,,,75.5,16.15,33.05
09479135,"Marktleuthen, Stadt",,,,87.8,13.35,34.49
09479136,"Marktredwitz, GKSt",13.43,4.93,0.976208648145996,90.6,4.35,8.67
09479145,Röslau,15.4,3.84,5.55354672447014,21.5,6.91,15.89
09479150,"Schönwald, Stadt",,,,80.8,6.93,17.06
09479152,"Selb, GKSt",14.34,4.39,2.75895759669444,92.6,3.67,8.63
09479166,"Weißenstadt, Stadt",,,,58.7,10.87,22.02
09479169,"Wunsiedel, Stadt",,,,87.0,1.75,6.01
09479453,Kaiserhammer Forst-Ost,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09479455,Martinlamitzer Forst-Süd,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09479456,Meierhöfer Seite,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09479457,Neubauer Forst-Süd,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09479459,Tröstauer Forst-Ost,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09479460,Tröstauer Forst-West,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09479461,Vordorfer Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09479462,Weißenstadter Forst-Nord,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09479463,Weißenstadter Forst-Süd,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09479942,Thiersheim (VGem),16.61,4.15,7.45845537990821,93.1,10.83,21.58
09479943,Schirnding (VGem),19.53,3.99,1.94304322429907,92.3,13.9,20.75
09479944,Tröstau (VGem),17.98,4.71,1.10573410166701,86.3,7.26,16.54
09561000,Ansbach,15.09,6.68,1.68725546528978,99.6,2.84,11.15
09562000,Erlangen,11.0,9.2,0.359000694909147,99.9,5.28,13.37
09564000,Nürnberg,10.63,8.21,0.187101553268862,99.6,6.46,16.0
09565000,Schwabach,15.4,7.11,0.516143886288112,94.7,4.29,9.88
09571113,"Arberg, Markt",,,,0.0,12.93,37.2
09571114,Aurach,18.94,5.77,9.30465953369531,83.5,11.18,29.2
09571115,"Bechhofen, Markt",,,,70.0,16.73,40.19
09571127,Burgoberbach,17.5,6.29,2.22404139784946,68.2,9.8,24.88
09571130,"Colmberg, Markt",,,,70.0,16.01,30.1
09571135,"Dietenhofen, Markt",,,,50.4,12.23,37.02
09571136,"Dinkelsbühl, GKSt",16.64,6.53,4.30129453003994,70.1,2.53,9.37
09571139,"Dürrwangen, Markt",,,,0.0,6.73,13.81
09571145,"Feuchtwangen, Stadt",,,,64.9,3.03,13.19
09571146,"Flachslanden, Markt",,,,2.4,16.5,34.0
09571165,"Heilsbronn, Stadt",,,,67.3,1.89,5.98
09571166,"Herrieden, Stadt",,,,61.9,12.44,34.21
09571170,Langfurth,21.98,5.19,1.70953125,30.6,11.6,20.91
09571171,"Lehrberg, Markt",,,,69.3,8.98,18.68
09571174,"Leutershausen, Stadt",,,,60.7,14.76,31.84
09571175,"Lichtenau, Markt",,,,36.5,8.23,25.68
09571177,"Merkendorf, Stadt",,,,9.9,10.77,25.03
09571180,Neuendettelsau,16.82,6.7,3.46607617643445,86.2,1.46,8.87
09571183,Oberdachstetten,25.03,5.23,8.72936124694376,75.0,15.92,29.42
09571190,Petersaurach,21.04,5.72,5.74148891089109,63.9,5.79,13.89
09571193,"Rothenburg ob der Tauber, GKSt",15.57,6.11,2.93467224817132,73.9,2.51,12.59
09571196,Sachsen b.Ansbach,18.47,6.44,2.45074531422271,83.6,8.51,20.18
09571199,Schnelldorf,18.04,5.68,6.50898937619177,52.7,11.69,38.36
09571200,"Schopfloch, Markt",,,,85.6,5.82,13.51
09571214,"Wassertrüdingen, Stadt",,,,61.9,16.72,33.83
09571226,"Windsbach, Stadt",,,,60.6,2.7,11.2
09571451,Unterer Wald,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09571901,Rothenburg ob der Tauber (VGem),18.67,5.32,8.99879423188969,48.1,7.86,21.2
09571902,Schillingsfürst (VGem),18.89,5.38,4.82619062563272,59.7,12.82,35.96
09571904,Weihenzell (VGem),16.85,5.53,4.21568077884959,56.8,11.02,28.87
09571906,Triesdorf (VGem),20.77,6.66,2.20222416686646,36.5,13.61,36.99
09571907,Dentlein a.Forst (VGem),19.92,4.9,4.90623907615481,12.2,10.94,29.86
09571908,Wilburgstetten (VGem),19.04,5.39,9.88266526717557,64.7,9.61,28.18
09571909,Hesselberg (VGem),23.08,4.8,7.02758354888774,46.7,14.97,30.77
09571938,Wolframs-Eschenbach (VGem),20.93,5.76,5.23459793814433,38.1,6.92,16.67
09572111,Adelsdorf,20.68,6.65,1.02486345166809,93.0,8.48,23.57
09572115,"Baiersdorf, Stadt",,,,99.6,8.27,19.99
09572119,Bubenreuth,13.14,8.79,1.43164340073929,99.7,6.78,16.48
09572121,"Eckental, Markt",,,,96.4,12.6,34.06
09572130,Hemhofen,19.39,7.04,1.03584815019326,98.1,12.32,26.14
09572131,"Heroldsberg, Markt",,,,93.0,14.71,33.53
09572132,"Herzogenaurach, Stadt",,,,95.1,2.45,7.37
09572135,"Höchstadt a.d.Aisch, Stadt",,,,76.4,2.27,10.36
09572137,Kalchreuth,17.23,7.42,0.556014817253869,99.2,16.3,35.62
09572142,Möhrendorf,15.96,8.49,0.755115024429967,99.9,7.07,23.57
09572149,Röttenbach,21.31,5.82,1.70651051228901,33.3,14.84,30.74
09572149,Röttenbach,21.31,5.82,1.70651051228901,90.4,14.09,22.04
09572149,Röttenbach,21.31,6.98,0.804143872856545,33.3,14.84,30.74
09572149,Röttenbach,21.31,6.98,0.804143872856545,90.4,14.09,22.04
09572149,Röttenbach,17.8,5.82,1.70651051228901,90.4,14.09,22.04
09572149,Röttenbach,17.8,6.98,0.804143872856545,33.3,14.84,30.74
09572149,Röttenbach,17.8,6.98,0.804143872856545,90.4,14.09,22.04
09572149,Röttenbach,17.8,5.82,1.70651051228901,33.3,14.84,30.74
09572160,"Wachenroth, Markt",,,,75.0,10.77,26.78
09572164,"Weisendorf, Markt",,,,98.1,10.42,20.97
09572451,Birkach,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09572452,Buckenhofer Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09572453,Dormitzer Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09572454,Erlenstegener Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09572455,Forst Tennenlohe,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09572456,Geschaidt,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09572457,Kalchreuther Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09572458,Kraftshofer Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09572459,Mark,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09572460,Neunhofer Forst,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09572910,Höchstadt a.d.Aisch (VGem),19.9,5.55,9.46653193847859,85.9,7.35,16.45
09572912,Aurachtal (VGem),16.37,7.3,1.27679557032115,92.7,7.33,16.34
09572914,Uttenreuth (VGem),13.24,8.52,0.993220194142537,95.6,9.69,19.24
09572939,Heßdorf (VGem),16.35,7.25,1.01227169023136,74.8,9.9,20.09
09573111,"Ammerndorf, Markt",,,,85.5,10.28,17.51
09573114,"Cadolzburg, Markt",,,,81.6,10.09,22.73
09573115,Großhabersdorf,21.68,6.08,7.14002774018945,86.5,9.3,24.65
09573120,"Langenzenn, Stadt",,,,75.8,14.06,41.07
09573122,"Oberasbach, Stadt",,,,100.0,2.83,4.87
09573124,Puschendorf,18.44,6.63,0.552858519491897,99.6,9.04,19.31
09573125,"Roßtal, Markt",,,,84.9,9.22,17.64
09573127,"Stein, Stadt",,,,94.7,2.74,5.92
09573133,"Wilhermsdorf, Markt",,,,84.3,17.77,53.57
09573134,"Zirndorf, Stadt",,,,96.9,3.17,8.33
09573917,Veitsbronn (VGem),16.43,6.73,1.93216743951613,99.1,9.32,21.52
09573940,Obermichelbach-Tuchenbach (VGem),16.62,7.43,1.20528464818763,95.5,8.15,17.01
09574112,"Altdorf b.Nürnberg, Stadt",,,,92.7,3.91,9.19
09574117,Burgthann,22.9,6.73,0.569005607000255,92.9,5.69,24.01
09574123,"Feucht, Markt",,,,99.6,1.45,5.87
